32,4,6,0.000497146,0.000600364
64,4,6,0.001100944,0.001168583
128,4,6,0.005115378,0.005443721
256,4,6,0.038813087,0.039256005
512,4,6,0.155881295,0.158673642
1024,4,6,1.027525913,1.034202081
2048,4,6,7.291370636,7.316747819
4096,4,6,58.433055592,58.533260332
16,8,6,0.000299429,0.000343786
32,8,6,0.000457733,0.000503957
64,8,6,0.000816717,0.000889073
128,8,6,0.00387618,0.004027961
256,8,6,0.024662711,0.02515146
512,8,6,0.073738099,0.075637329
1024,8,6,0.56617124,0.573319154
2048,8,6,4.079030858,4.104401443
4096,8,6,32.011734277,32.111647328
16,12,6,0.000352814,0.000393151
32,12,6,0.000545824,0.000589115
64,12,6,0.001181977,0.00124917
128,12,6,0.004405124,0.004554029
256,12,6,0.020919105,0.021396932
512,12,6,0.065054429,0.066937068
1024,12,6,0.395638609,0.402459856
2048,12,6,2.893634698,2.919170182
4096,12,6,22.859246151,22.958561493
16,16,6,0.000454539,0.000503012
32,16,6,0.000691337,0.000737333
64,16,6,0.001578461,0.001644428
128,16,6,0.006686598,0.006845565
256,16,6,0.023276515,0.023758112
512,16,6,0.069239335,0.071090704
1024,16,6,0.491245933,0.497875856
2048,16,6,2.35904847,2.384530597
4096,16,6,18.405338999,18.505188464
16,0,7,1.3297e-05,5.9157e-05
32,0,7,9.5215e-05,0.000138139
64,0,7,0.000704521,0.000771866
128,0,7,0.006508406,0.006702718
256,0,7,0.043551437,0.04404327
512,0,7,0.344080574,0.345915793
1024,0,7,2.736561527,2.743292512
2048,0,7,21.939777465,21.976339713
4096,0,7,176.905118633,177.004979108
16,4,7,0.000178902,0.000219504
32,4,7,0.000457321,0.000559372
64,4,7,0.001013009,0.001082476
128,4,7,0.005719339,0.006015735
256,4,7,0.035784403,0.036260408
512,4,7,0.161811324,0.164644713
1024,4,7,1.025351136,1.032092905
2048,4,7,7.235009882,7.260439552
4096,4,7,60.747856466,60.848146068
16,8,7,0.000275743,0.000316627
32,8,7,0.000436551,0.000483132
64,8,7,0.001290281,0.001358119
128,8,7,0.003872093,0.004013551
256,8,7,0.02075717,0.021255111
512,8,7,0.073649975,0.075513965
1024,8,7,0.564045048,0.570638331
2048,8,7,4.02201262,4.04734235
4096,8,7,31.93134029,32.030993731
16,12,7,0.000388949,0.00042924
32,12,7,0.000565576,0.000608915
64,12,7,0.001187588,0.00125604
128,12,7,0.005008619,0.005161521
256,12,7,0.024346336,0.02482061
512,12,7,0.070097687,0.071966418
1024,12,7,0.387633473,0.394731002
2048,12,7,2.89056328,2.916174039
4096,12,7,22.85493851,22.956084344
16,16,7,0.000455251,0.000496886
32,16,7,0.000788344,0.000834384
64,16,7,0.00131479,0.001390368
128,16,7,0.00573188,0.005875695
256,16,7,0.028670027,0.029174939
512,16,7,0.070050422,0.071884369
1024,16,7,0.48488785,0.491861845
2048,16,7,2.372619154,2.398088721
4096,16,7,18.173174468,18.272194657
16,0,8,1.3381e-05,6.4345e-05
32,0,8,0.000101597,0.000145014
64,0,8,0.000705536,0.000771155
128,0,8,0.005614879,0.005761197
256,0,8,0.043545576,0.04402107
512,0,8,0.344014056,0.345906906
1024,0,8,2.736933879,2.743555094
2048,0,8,22.00504397,22.053864123
4096,0,8,176.408700295,176.508987338
16,4,8,0.000205067,0.000245956
32,4,8,0.00048653,0.000598081
64,4,8,0.001116095,0.001185102
128,4,8,0.005241859,0.005573477
256,4,8,0.03494171,0.03543271
512,4,8,0.159340156,0.162323849
1024,4,8,1.032986216,1.039829137
2048,4,8,7.234329719,7.259732069
4096,4,8,58.905026667,59.00461632
16,8,8,0.000279439,0.000320246
32,8,8,0.000433637,0.000486243
64,8,8,0.001059402,0.001131
128,8,8,0.003935661,0.004085354
256,8,8,0.024722507,0.025212459
512,8,8,0.077203538,0.07910369
1024,8,8,0.565733129,0.572441087
2048,8,8,4.020298947,4.046263088
4096,8,8,32.914352123,33.014026188
16,12,8,0.000373029,0.000413624
32,12,8,0.000602394,0.000647528
64,12,8,0.001107147,0.001174314
128,12,8,0.005218191,0.005372859
256,12,8,0.021765134,0.022253495
512,12,8,0.063142261,0.065051699
1024,12,8,0.392167906,0.398921755
2048,12,8,2.893908931,2.919180959
4096,12,8,22.966358414,23.066655661
16,16,8,0.000438366,0.000478503
32,16,8,0.000736143,0.000781432
64,16,8,0.001813507,0.001876753
128,16,8,0.006872536,0.007018278
256,16,8,0.025987434,0.026452811
512,16,8,0.068071271,0.069981714
1024,16,8,0.487635056,0.494278396
2048,16,8,2.361936482,2.38740293
4096,16,8,18.001801836,18.101523499
16,0,9,1.417e-05,7.0744e-05
32,0,9,9.7924e-05,0.000141245
64,0,9,0.000710777,0.00078034
128,0,9,0.005607571,0.005755336
256,0,9,0.043615223,0.044101663
512,0,9,0.344229451,0.346084558
1024,0,9,2.735632046,2.742492964
2048,0,9,22.002462342,22.050524942
4096,0,9,176.315023742,176.462148118
16,4,9,0.000187754,0.000229161
32,4,9,0.000454087,0.000551379
64,4,9,0.001060908,0.001130483
128,4,9,0.005366312,0.005707964
256,4,9,0.035240969,0.035732348
512,4,9,0.159753228,0.162846561
1024,4,9,1.024869482,1.031719076
2048,4,9,7.236114778,7.261424675
4096,4,9,60.13693709,60.236976051
16,8,9,0.000267305,0.000307921
32,8,9,0.00040874,0.000454251
64,8,9,0.000990852,0.001056761
128,8,9,0.003634537,0.003779494
256,8,9,0.021067779,0.021552555
512,8,9,0.073680551,0.075575886
1024,8,9,0.559604804,0.566250462
2048,8,9,4.0137895,4.039326003
4096,8,9,32.311955823,32.412202969
16,12,9,0.000391432,0.000431868
32,12,9,0.000577537,0.000622563
64,12,9,0.001408861,0.001475776
128,12,9,0.003770138,0.003922465
256,12,9,0.021010626,0.021487277
512,12,9,0.065040434,0.06699763
1024,12,9,0.398755686,0.405235817
2048,12,9,2.892165366,2.917720175
4096,12,9,23.122542769,23.222657068
16,16,9,0.000447193,0.000487575
32,16,9,0.000860331,0.000906718
64,16,9,0.00178601,0.001853684
128,16,9,0.020849462,0.021002636
256,16,9,0.028759912,0.029235074
512,16,9,0.073545245,0.075422242
1024,16,9,0.476071304,0.483418736
2048,16,9,2.35668714,2.381851394
4096,16,9,18.183697294,18.283087364
16,0,10,1.4194e-05,5.3819e-05
32,0,10,0.000101248,0.000143886
64,0,10,0.000759066,0.000825402
128,0,10,0.005597141,0.005746168
256,0,10,0.043522006,0.043997603
512,0,10,0.344003649,0.345895826
1024,0,10,2.735431964,2.742401775
2048,0,10,21.989175192,22.03315492
4096,0,10,176.427438048,176.578408612
16,4,10,0.000181432,0.000222002
32,4,10,0.00040991,0.000489148
64,4,10,0.00104159,0.001108963
128,4,10,0.005649637,0.005918836
256,4,10,0.03352528,0.034003584
512,4,10,0.161910873,0.164615707
1024,4,10,1.049181303,1.056302361
2048,4,10,7.51326548,7.5385235
4096,4,10,61.162903613,61.26241861
16,8,10,0.000267462,0.000308573
32,8,10,0.000475367,0.000520889
64,8,10,0.00100007,0.001067708
128,8,10,0.004844367,0.004991221
256,8,10,0.028323849,0.028813012
512,8,10,0.091412567,0.093306731
1024,8,10,0.6284955,0.635187453
2048,8,10,4.114158841,4.1396121
4096,8,10,32.289017911,32.388311125
16,12,10,0.000362634,0.000403234
32,12,10,0.000551096,0.000596932
64,12,10,0.001129312,0.001196234
128,12,10,0.005062015,0.005203754
256,12,10,0.024397075,0.024870571
512,12,10,0.067462663,0.069399463
1024,12,10,0.401504193,0.40817907
2048,12,10,2.904133896,2.92956383
4096,12,10,22.902534471,23.001553269
16,16,10,0.000500179,0.000542346
32,16,10,0.000681172,0.00072585
64,16,10,0.00169613,0.00176409
128,16,10,0.004838025,0.00500451
256,16,10,0.028121865,0.028584945
512,16,10,0.068298195,0.070195606
1024,16,10,0.482051228,0.488556759
2048,16,10,2.354791333,2.380281941
4096,16,10,17.997630133,18.097596579
16,0,11,1.3332e-05,5.1199e-05
32,0,11,9.5575e-05,0.00013823
64,0,11,0.000713628,0.000778618
128,0,11,0.005624328,0.005773087
256,0,11,0.043446067,0.043929349
512,0,11,0.343841492,0.345814854
1024,0,11,2.742449486,2.751344744
2048,0,11,21.873693859,21.904827749
4096,0,11,177.302136598,177.449339027
16,4,11,0.000187138,0.000228754
32,4,11,0.000392336,0.000501151
64,4,11,0.001104867,0.001172562
128,4,11,0.005692374,0.005989099
256,4,11,0.036414812,0.036906575
512,4,11,0.160304752,0.16312403
1024,4,11,1.022899475,1.029750191
2048,4,11,7.236351916,7.261834383
4096,4,11,58.216375223,58.316209113
16,8,11,0.000315872,0.000356956
32,8,11,0.000447563,0.00049673
64,8,11,0.000912618,0.000979054
128,8,11,0.003872704,0.004028408
256,8,11,0.022351237,0.02282453
512,8,11,0.07461733,0.076409889
1024,8,11,0.563222747,0.569958263
2048,8,11,4.024210188,4.049297142
4096,8,11,32.096429962,32.196089638
16,12,11,0.000441645,0.000481577
32,12,11,0.001119317,0.001205353
64,12,11,0.001207847,0.001274461
128,12,11,0.005538532,0.005679672
256,12,11,0.025198145,0.025678377
512,12,11,0.062071652,0.06393262
1024,12,11,0.393147363,0.399823116
2048,12,11,2.896438861,2.921714296
4096,12,11,22.893073591,22.992926014
16,16,11,0.001133284,0.001173857
32,16,11,0.000697201,0.000752611
64,16,11,0.001782879,0.001851144
128,16,11,0.005525903,0.005721115
256,16,11,0.027882084,0.028361569
512,16,11,0.072368308,0.074327218
1024,16,11,0.49114945,0.498016681
2048,16,11,2.357447969,2.382652653
4096,16,11,18.374879946,18.474048427
16,0,12,1.3315e-05,5.2738e-05
32,0,12,9.5243e-05,0.00013723
64,0,12,0.000718978,0.000784165
128,0,12,0.00559405,0.005741352
256,0,12,0.043502569,0.043980473
512,0,12,0.343972796,0.345822155
1024,0,12,2.734481099,2.741281444
2048,0,12,22.005989262,22.048162008
4096,0,12,176.437437486,176.582728037
16,4,12,0.000227035,0.000269527
32,4,12,0.000453487,0.000548756
64,4,12,0.001027952,0.001096184
128,4,12,0.005479855,0.005794143
256,4,12,0.035475329,0.035999577
512,4,12,0.160213519,0.163211632
1024,4,12,1.020535377,1.027286998
2048,4,12,7.236742205,7.261980511
4096,4,12,58.117390942,58.217401252
16,8,12,0.000246944,0.00028743
32,8,12,0.000426439,0.000471681
64,8,12,0.000982218,0.001048936
128,8,12,0.00295577,0.003097646
256,8,12,0.020537997,0.02102036
512,8,12,0.07291325,0.07474495
1024,8,12,0.563576103,0.570274058
2048,8,12,4.020404808,4.045776629
4096,8,12,32.335073245,32.441959183
16,12,12,0.00035453,0.000395092
32,12,12,0.000542276,0.00058765
64,12,12,0.00130393,0.001378794
128,12,12,0.003098672,0.003257171
256,12,12,0.019099396,0.019598819
512,12,12,0.068457322,0.070424428
1024,12,12,0.388402989,0.39521682
2048,12,12,2.973204549,2.998828334
4096,12,12,22.931254715,23.030831011
16,16,12,0.000438618,0.000479124
32,16,12,0.000729983,0.000776684
64,16,12,0.001589387,0.001656356
128,16,12,0.007600777,0.007750196
256,16,12,0.028247044,0.028745693
512,16,12,0.073239699,0.075051828
1024,16,12,0.460718472,0.467901073
2048,16,12,2.374038243,2.39901668
4096,16,12,18.121909879,18.221591258
16,0,13,1.3291e-05,5.1245e-05
32,0,13,9.5407e-05,0.000139121
64,0,13,0.000710476,0.000776716
128,0,13,0.005651921,0.005798908
256,0,13,0.043539438,0.044016827
512,0,13,0.343883606,0.345770115
1024,0,13,2.736342118,2.743393875
2048,0,13,22.02011055,22.070585724
4096,0,13,177.256669886,177.400558806
16,4,13,0.000183455,0.000224912
32,4,13,0.000401021,0.00049133
64,4,13,0.001125266,0.001195288
128,4,13,0.005188229,0.005486166
256,4,13,0.035542512,0.036021281
512,4,13,0.160161715,0.162875937
1024,4,13,1.023398784,1.030070274
2048,4,13,7.239478603,7.265057992
4096,4,13,61.241825553,61.340932007
16,8,13,0.000240106,0.000278212
32,8,13,0.000381828,0.000438004
64,8,13,0.001038072,0.001099923
128,8,13,0.002967086,0.003103227
256,8,13,0.019062427,0.01959774
512,8,13,0.070848248,0.072690945
1024,8,13,0.567831234,0.57469148
2048,8,13,4.128864431,4.153769462
4096,8,13,33.078997084,33.177332773
16,12,13,0.000361782,0.000400299
32,12,13,0.000502441,0.000544337
64,12,13,0.001138722,0.001201055
128,12,13,0.00437065,0.004518337
256,12,13,0.023197039,0.023644942
512,12,13,0.06307316,0.064857217
1024,12,13,0.398062128,0.404752834
2048,12,13,2.983729332,3.008692333
4096,12,13,23.586007018,23.684583402
16,16,13,0.099211507,0.099252728
32,16,13,0.201930603,0.201981213
64,16,13,0.39996077,0.400036069
128,16,13,0.79708642,0.797250502
256,16,13,1.592484969,1.593037445
512,16,13,3.272003721,3.274087496
1024,16,13,6.915761286,6.922485994
2048,16,13,16.576300729,16.601432889
4096,16,13,59.511233731,59.61009965
16,0,14,1.3784e-05,6.1204e-05
32,0,14,0.000108631,0.000162671
64,0,14,0.000751722,0.000824545
128,0,14,0.005657021,0.005802281
256,0,14,0.043668898,0.044128599
512,0,14,0.34496874,0.346760662
1024,0,14,2.742516373,2.748958707
2048,0,14,21.954889907,21.980095907
4096,0,14,175.89861038,175.997383956
16,4,14,0.000156545,0.000207297
32,4,14,0.000303186,0.000349116
64,4,14,0.000642135,0.000704948
128,4,14,0.002728813,0.002878343
256,4,14,0.019101226,0.019555719
512,4,14,0.123815924,0.125672898
1024,4,14,0.973423949,0.979882196
2048,4,14,7.700786295,7.725935209
4096,4,14,63.621102442,63.720251163
16,8,14,0.000280113,0.000318004
32,8,14,0.000397518,0.00043864
64,8,14,0.000806653,0.000866752
128,8,14,0.003232071,0.003367062
256,8,14,0.023936076,0.02437467
512,8,14,0.074135215,0.07601045
1024,8,14,0.567918158,0.574460995
2048,8,14,4.128730883,4.153666846
4096,8,14,32.98750565,33.086604329
16,12,14,0.000329072,0.000366601
32,12,14,0.000513372,0.000554454
64,12,14,0.001512717,0.001573192
128,12,14,0.006142,0.00628067
256,12,14,0.021189903,0.0216288
512,12,14,0.071724439,0.073497518
1024,12,14,0.394215125,0.401120023
2048,12,14,2.978785791,3.003533353
4096,12,14,23.627393884,23.726192804
16,16,14,0.099237041,0.099274976
32,16,14,0.199653312,0.199703529
64,16,14,0.234126482,0.234200418
128,16,14,0.804090638,0.804265512
256,16,14,1.620467741,1.621023211
512,16,14,3.284044309,3.286187061
1024,16,14,6.96339885,6.970382425
2048,16,14,16.891242981,16.916869835
4096,16,14,58.935675194,59.038841702
16,0,15,1.3332e-05,4.9265e-05
32,0,15,9.5412e-05,0.000135232
64,0,15,0.000728105,0.000791878
128,0,15,0.005596885,0.005728581
256,0,15,0.043717065,0.044150784
512,0,15,0.344189104,0.345943417
1024,0,15,2.736677749,2.743169485
2048,0,15,21.847077842,21.871955902
4096,0,15,175.721191178,175.820034429
16,4,15,0.000149788,0.000187658
32,4,15,0.000314293,0.000355662
64,4,15,0.000764793,0.000826571
128,4,15,0.002716251,0.002851
256,4,15,0.018732863,0.019184884
512,4,15,0.124252624,0.126022935
1024,4,15,0.97287914,0.979476298
2048,4,15,7.667172636,7.692102219
4096,4,15,61.936564918,62.035160529
16,8,15,0.000265548,0.000320331
32,8,15,0.000390946,0.000439175
64,8,15,0.001250329,0.001311505
128,8,15,0.003668992,0.003802944
256,8,15,0.021541562,0.021985303
512,8,15,0.081394998,0.083091973
1024,8,15,0.567529152,0.574079186
2048,8,15,4.133820207,4.159017541
4096,8,15,33.192505464,33.291058737
16,12,15,0.000368089,0.000405574
32,12,15,0.000548928,0.000590388
64,12,15,0.00112546,0.001187142
128,12,15,0.004819549,0.004964027
256,12,15,0.021670915,0.022143114
512,12,15,0.06231935,0.064001964
1024,12,15,0.401728394,0.408459462
2048,12,15,2.984179365,3.009287569
4096,12,15,23.686580935,23.785560206
16,16,15,0.10224241,0.102280096
32,16,15,0.202082698,0.202133182
64,16,15,0.401740281,0.401815417
128,16,15,0.809406661,0.809571788
256,16,15,1.632166721,1.632739362
512,16,15,3.305598236,3.307746894
1024,16,15,7.015693965,7.023016488
2048,16,15,16.963490341,16.989234456
4096,16,15,58.046376165,58.152601602
16,0,16,1.3441e-05,4.8473e-05
32,0,16,9.5243e-05,0.000134907
64,0,16,0.000710251,0.000769851
128,0,16,0.005535596,0.005667805
256,0,16,0.043502688,0.043939928
512,0,16,0.344151911,0.345902765
1024,0,16,2.737114027,2.743733482
2048,0,16,21.844831147,21.869435925
4096,0,16,175.726654609,175.82543405
16,4,16,0.000175961,0.000224946
32,4,16,0.000268266,0.000309618
64,4,16,0.000614856,0.000676222
128,4,16,0.002843436,0.002979061
256,4,16,0.019096723,0.019551657
512,4,16,0.128704214,0.130475458
1024,4,16,0.97195187,0.97884626
2048,4,16,7.673800463,7.698844691
4096,4,16,63.034271296,63.132694748
16,8,16,0.000326304,0.000364308
32,8,16,0.000404969,0.000447485
64,8,16,0.000829456,0.00089162
128,8,16,0.003075646,0.003233956
256,8,16,0.024251513,0.024711371
512,8,16,0.072330125,0.073994052
1024,8,16,0.571850126,0.578496812
2048,8,16,4.139313511,4.164231559
4096,8,16,33.43589701,33.534521458
16,12,16,0.000372828,0.000409935
32,12,16,0.000555426,0.000596526
64,12,16,0.001091709,0.001152026
128,12,16,0.002716665,0.002860065
256,12,16,0.023716423,0.024176917
512,12,16,0.063358058,0.065134026
1024,12,16,0.393905763,0.399908942
2048,12,16,2.979698797,3.00476943
4096,12,16,23.720115204,23.819322522
16,16,16,0.101765103,0.101802311
32,16,16,0.201501296,0.201550199
64,16,16,0.409749411,0.409822866
